source_id,name,cuisine_type,website,phone,google_maps_url,address_full,postal_code,neighborhood
645,Louro La Rambla,Seafood,,,https://www.google.com/maps/search/?api=1&query=Louro+La+Rambla+La+Rambla%2C+50+Barcelona,"La Rambla, 50",08002,El Raval
646,Julivert Meu,Catalan,,,https://www.google.com/maps/search/?api=1&query=Julivert+Meu+C%2F+del+Cardenal+Casa%C3%B1as%2C+2+Barcelona,"C/ del Cardenal Casañas, 2",08002,Barri Gòtic
647,La Taverneta Barcelona,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Taverneta+Barcelona+C%2F+dels+Lled%C3%B3%2C+5+Barcelona,"C/ dels Lledó, 5",08002,Barri Gòtic
648,Rambla Café,Catalan,,,https://www.google.com/maps/search/?api=1&query=Rambla+Caf%C3%A9+La+Rambla%2C+120+%28Palau+Moja%29+Barcelona,"La Rambla, 120 (Palau Moja)",08002,Barri Gòtic
649,Taperia Catalana,Spanish,,,https://www.google.com/maps/search/?api=1&query=Taperia+Catalana+Rambla+de+Catalunya%2C+50+Barcelona,"Rambla de Catalunya, 50",08007,Eixample
650,Luzia,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Luzia+La+Rambla%2C+80+Barcelona,"La Rambla, 80",08002,El Raval
651,Jai-Ca,Seafood,,+34 932685332,https://www.google.com/maps/search/?api=1&query=Jai-Ca+C%2F+de+Ginebra%2C+13+Barcelona,"C/ de Ginebra, 13",08003,Barceloneta
652,Masia del Tibidabo,Catalan,,,https://www.google.com/maps/search/?api=1&query=Masia+del+Tibidabo+Pl.+del+Tibidabo%2C+1+Barcelona,"Pl. del Tibidabo, 1",08035,Sarrià-Sant Gervasi
653,Bo de B El Raval,Spanish,https://bodeb.com/,+34 932681408,https://www.google.com/maps/search/?api=1&query=Bo+de+B+El+Raval+C%2F+de+la+Boqueria%2C+18+Barcelona,"C/ de la Boqueria, 18",08002,El Raval
654,Croq & Roll Croqueteria,Spanish,,,https://www.google.com/maps/search/?api=1&query=Croq+%26+Roll+Croqueteria+C%2F+de+Mozart%2C+20+Barcelona,"C/ de Mozart, 20",08012,Gràcia
655,Cafè Pagès,Spanish,,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A8+Pag%C3%A8s+Pl.+de+la+Revoluci%C3%B3+de+1868%2C+3+Barcelona,"Pl. de la Revolució de 1868, 3",08012,Gràcia
656,Can Punyetes,Spanish,,,https://www.google.com/maps/search/?api=1&query=Can+Punyetes+Pl.+de+la+Revoluci%C3%B3+de+1868%2C+8+Barcelona,"Pl. de la Revolució de 1868, 8",08012,Gràcia
657,La Pepita Gràcia,Spanish,https://www.lapepita.com/,+34 932384893,https://www.google.com/maps/search/?api=1&query=La+Pepita+Gr%C3%A0cia+C%2F+de+C%C3%B2rsega%2C+343+Barcelona,"C/ de Còrsega, 343",08037,Gràcia
658,El Glop,Catalan,https://elglop.com/,+34 932137058,https://www.google.com/maps/search/?api=1&query=El+Glop+C%2F+de+Sant+Llu%C3%ADs%2C+24+Barcelona,"C/ de Sant Lluís, 24",08012,Gràcia
659,Botà,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Bot%C3%A0+C%2F+de+Torrent+de+l%27Olla%2C+70+Barcelona,"C/ de Torrent de l'Olla, 70",08012,Gràcia
660,El Quim de la Boqueria,Spanish,https://elquimdelaboqueria.com/,+34 933019810,https://www.google.com/maps/search/?api=1&query=El+Quim+de+la+Boqueria+La+Boqueria%2C+Parada+584+Barcelona,"La Boqueria, Parada 584",08001,El Raval
661,El Kiosko Universal,Seafood,,,https://www.google.com/maps/search/?api=1&query=El+Kiosko+Universal+La+Boqueria%2C+Parada+691+Barcelona,"La Boqueria, Parada 691",08001,El Raval
662,Can Lluis,Catalan,,,https://www.google.com/maps/search/?api=1&query=Can+Lluis+C%2F+de+la+Cera%2C+49+Barcelona,"C/ de la Cera, 49",08001,El Raval
663,CatBar,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=CatBar+C%2F+de+la+B%C3%B2ria%2C+17+Barcelona,"C/ de la Bòria, 17",08003,El Raval
664,Bar Ramón,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Ram%C3%B3n+C%2F+del+Comte+Borrell%2C+81+Barcelona,"C/ del Comte Borrell, 81",08015,Sant Antoni
665,Can Deu,Catalan,,,https://www.google.com/maps/search/?api=1&query=Can+Deu+Pl.+d%27Osca%2C+7+Barcelona,"Pl. d'Osca, 7",08015,Sant Antoni
666,Masia Can Cortes,Catalan,,,https://www.google.com/maps/search/?api=1&query=Masia+Can+Cortes+Travessera+de+les+Corts%2C+130+Barcelona,"Travessera de les Corts, 130",08028,Les Corts
667,Leku Les Corts,Basque,,,https://www.google.com/maps/search/?api=1&query=Leku+Les+Corts+C%2F+de+les+Corts%2C+40+Barcelona,"C/ de les Corts, 40",08028,Les Corts
668,Restaurant Baló,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Restaurant+Bal%C3%B3+Travessera+de+les+Corts%2C+110+Barcelona,"Travessera de les Corts, 110",08028,Les Corts
669,Origen 99.99%,Catalan,,,https://www.google.com/maps/search/?api=1&query=Origen+99.99%25+C%2F+de+la+Vidrieria%2C+6-8+Barcelona,"C/ de la Vidrieria, 6-8",08003,El Born
670,Picnic BCN,Café,,,https://www.google.com/maps/search/?api=1&query=Picnic+BCN+C%2F+del+Comer%C3%A7%2C+1+Barcelona,"C/ del Comerç, 1",08003,El Born
671,Rascal,Fusion,,,https://www.google.com/maps/search/?api=1&query=Rascal+C%2F+del+Joncar%2C+30+Barcelona,"C/ del Joncar, 30",08005,Poblenou
672,Barkada BCN Burgers,Gastropub,,,https://www.google.com/maps/search/?api=1&query=Barkada+BCN+Burgers+C%2F+de+Mari%C3%A0+Aguil%C3%B3%2C+50+Barcelona,"C/ de Marià Aguiló, 50",08005,Poblenou
673,Regina Brunch Coffee,Café,,,https://www.google.com/maps/search/?api=1&query=Regina+Brunch+Coffee+C%2F+de+Pujades%2C+120+Barcelona,"C/ de Pujades, 120",08005,Poblenou
674,La Piccolina Pizzeria,Italian,,,https://www.google.com/maps/search/?api=1&query=La+Piccolina+Pizzeria+C%2F+de+Mari%C3%A0+Aguil%C3%B3%2C+70+Barcelona,"C/ de Marià Aguiló, 70",08005,Poblenou
675,Restaurant Alkimia Next,Catalan,,,https://www.google.com/maps/search/?api=1&query=Restaurant+Alkimia+Next+C%2F+de+la+Ind%C3%BAstria%2C+85+Barcelona,"C/ de la Indústria, 85",08025,Sagrada Família
676,Bar Velódromo,Mediterranean,https://barvelodromo.com/,+34 934306022,https://www.google.com/maps/search/?api=1&query=Bar+Vel%C3%B3dromo+C%2F+de+Muntaner%2C+213+Barcelona,"C/ de Muntaner, 213",08036,Eixample
677,La Caseta del Migdia,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Caseta+del+Migdia+Mirador+del+Migdia%2C+Montju%C3%AFc+Barcelona,"Mirador del Migdia, Montjuïc",08038,Poble Sec
678,Mirablau,Mediterranean,https://mirablaubcn.com/,+34 934185879,https://www.google.com/maps/search/?api=1&query=Mirablau+Pl.+del+Doctor+Andreu%2C+s%2Fn+Barcelona,"Pl. del Doctor Andreu, s/n",08035,Sarrià-Sant Gervasi
679,100 Montaditos Raval,Spanish,,,https://www.google.com/maps/search/?api=1&query=100+Montaditos+Raval+La+Rambla%2C+60+Barcelona,"La Rambla, 60",08001,El Raval
680,Honest Greens Pedralbes,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Honest+Greens+Pedralbes+Av.+Diagonal%2C+609+Barcelona,"Av. Diagonal, 609",08028,Les Corts
681,Arrosseria Xàtiva,Spanish,https://grupxativa.com/,+34 934195897,https://www.google.com/maps/search/?api=1&query=Arrosseria+X%C3%A0tiva+C%2F+de+Bordeus%2C+35+Barcelona,"C/ de Bordeus, 35",08029,Eixample
682,Cerveseria Dolina,Spanish,,,https://www.google.com/maps/search/?api=1&query=Cerveseria+Dolina+C%2F+de+Joaqu%C3%ADn+Costa%2C+44+Barcelona,"C/ de Joaquín Costa, 44",08001,El Raval
683,El Jabalí,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Jabal%C3%AD+C%2F+de+la+Cera%2C+30+Barcelona,"C/ de la Cera, 30",08001,El Raval
684,El Pacífico,Peruvian,,,https://www.google.com/maps/search/?api=1&query=El+Pac%C3%ADfico+C%2F+d%27en+Robador%2C+25+Barcelona,"C/ d'en Robador, 25",08001,El Raval
685,Restaurant 7 Portes,Catalan,https://7portes.com/,+34 933193033,https://www.google.com/maps/search/?api=1&query=Restaurant+7+Portes+Pg.+Isabel+II%2C+14+Barcelona,"Pg. Isabel II, 14",08003,El Born
686,La Carassa,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Carassa+C%2F+de+Grunyi%2C+1+Barcelona,"C/ de Grunyi, 1",08003,El Born
687,La Venta,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Venta+Pl.+del+Doctor+Andreu%2C+1+Barcelona,"Pl. del Doctor Andreu, 1",08035,Sarrià-Sant Gervasi
688,Bodega Bartolí,Catalan,,,https://www.google.com/maps/search/?api=1&query=Bodega+Bartol%C3%AD+C%2F+de+Sants%2C+160+Barcelona,"C/ de Sants, 160",08028,Sants
689,Terra d'Escudella,Catalan,,,https://www.google.com/maps/search/?api=1&query=Terra+d%27Escudella+C%2F+de+la+Creu+Coberta%2C+50+Barcelona,"C/ de la Creu Coberta, 50",08014,Sants
690,El Celler del Nou Priorat,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Celler+del+Nou+Priorat+C%2F+de+Sants%2C+90+Barcelona,"C/ de Sants, 90",08014,Sants
691,La Vicoca,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Vicoca+C%2F+de+la+Creu+Coberta%2C+70+Barcelona,"C/ de la Creu Coberta, 70",08014,Sants
692,Mula Bar,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Mula+Bar+C%2F+de+Sants%2C+110+Barcelona,"C/ de Sants, 110",08014,Sants
693,La Patatona,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Patatona+C%2F+de+Sants%2C+130+Barcelona,"C/ de Sants, 130",08014,Sants
694,Tapes d'Or,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tapes+d%27Or+C%2F+de+Sants%2C+70+Barcelona,"C/ de Sants, 70",08014,Sants
695,La Jabata,Spanish,,,https://www.google.com/maps/search/?api=1&query=La+Jabata+C%2F+de+Sants%2C+95+Barcelona,"C/ de Sants, 95",08014,Sants
696,Doppietta Sants,Italian,,,https://www.google.com/maps/search/?api=1&query=Doppietta+Sants+C%2F+de+Joan+G%C3%BCell%2C+20+Barcelona,"C/ de Joan Güell, 20",08028,Sants
697,Asador de Aranda,Spanish,,,https://www.google.com/maps/search/?api=1&query=Asador+de+Aranda+Av.+del+Tibidabo%2C+31+Barcelona,"Av. del Tibidabo, 31",08022,Sarrià-Sant Gervasi
698,Gouthier,French,,,https://www.google.com/maps/search/?api=1&query=Gouthier+Pl.+Sant+Vicen%C3%A7%2C+2+Barcelona,"Pl. Sant Vicenç, 2",08017,Sarrià-Sant Gervasi
699,El Canalla Sarrià,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Canalla+Sarri%C3%A0+C%2F+Major+de+Sarri%C3%A0%2C+60+Barcelona,"C/ Major de Sarrià, 60",08017,Sarrià-Sant Gervasi
700,Santa Clara Pedralbes,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Santa+Clara+Pedralbes+Av.+de+Pedralbes%2C+10+Barcelona,"Av. de Pedralbes, 10",08034,Les Corts
701,Vinogrado,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Vinogrado+Av.+de+Pedralbes%2C+20+Barcelona,"Av. de Pedralbes, 20",08034,Les Corts
702,Crep Nova,French,,,https://www.google.com/maps/search/?api=1&query=Crep+Nova+Av.+de+Pedralbes%2C+15+Barcelona,"Av. de Pedralbes, 15",08034,Les Corts
703,Tritón,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Trit%C3%B3n+C%2F+dels+Comtes+de+Bell%C2%B7lloc%2C+50+Barcelona,"C/ dels Comtes de Bell·lloc, 50",08034,Les Corts
704,Barra Oso,Catalan,,,https://www.google.com/maps/search/?api=1&query=Barra+Oso+C%2F+de+Proven%C3%A7a%2C+280+Barcelona,"C/ de Provença, 280",08008,Eixample
705,Circolo Popolare,Italian,https://bigmammagroup.com/en/circolo-popolare-barcelona,+34 935185053,https://www.google.com/maps/search/?api=1&query=Circolo+Popolare+Pg.+de+Gr%C3%A0cia%2C+100+Barcelona,"Pg. de Gràcia, 100",08008,Eixample
706,Ippudo Barcelona,Japanese,,,https://www.google.com/maps/search/?api=1&query=Ippudo+Barcelona+C%2F+de+Proven%C3%A7a%2C+300+Barcelona,"C/ de Provença, 300",08008,Eixample
707,Annare' Pizzeria,Italian,,,https://www.google.com/maps/search/?api=1&query=Annare%27+Pizzeria+C%2F+de+Blai%2C+60+Barcelona,"C/ de Blai, 60",08004,Poble Sec
708,Tacos Guzmán,Mexican,,,https://www.google.com/maps/search/?api=1&query=Tacos+Guzm%C3%A1n+C%2F+de+Joaqu%C3%ADn+Costa%2C+30+Barcelona,"C/ de Joaquín Costa, 30",08001,El Raval
709,Rakkan Barcelona,Japanese,,,https://www.google.com/maps/search/?api=1&query=Rakkan+Barcelona+C%2F+de+Mallorca%2C+300+Barcelona,"C/ de Mallorca, 300",08037,Eixample
710,Taberna Nardi,Seafood,,,https://www.google.com/maps/search/?api=1&query=Taberna+Nardi+C%2F+d%27Arag%C3%B3%2C+350+Barcelona,"C/ d'Aragó, 350",08009,Eixample
711,Petit Bleu,French,,,https://www.google.com/maps/search/?api=1&query=Petit+Bleu+C%2F+d%27Enric+Granados%2C+50+Barcelona,"C/ d'Enric Granados, 50",08008,Eixample
712,Bar Patata,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Patata+C%2F+dels+Flassaders%2C+10+Barcelona,"C/ dels Flassaders, 10",08003,El Born
713,Manta Nikkei,Peruvian,,,https://www.google.com/maps/search/?api=1&query=Manta+Nikkei+C%2F+de+Mallorca%2C+280+Barcelona,"C/ de Mallorca, 280",08037,Eixample
714,Volta Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Volta+Barcelona+C%2F+d%27Ample%2C+30+Barcelona,"C/ d'Ample, 30",08002,El Born
715,Can Bo,Spanish,,,https://www.google.com/maps/search/?api=1&query=Can+Bo+C%2F+de+Diputaci%C3%B3%2C+260+Barcelona,"C/ de Diputació, 260",08007,Eixample
716,Erre Barcelona,Basque,,,https://www.google.com/maps/search/?api=1&query=Erre+Barcelona+C%2F+de+la+Diputaci%C3%B3%2C+250+Barcelona,"C/ de la Diputació, 250",08007,Eixample
717,Leña Barcelona,Spanish,,,https://www.google.com/maps/search/?api=1&query=Le%C3%B1a+Barcelona+C%2F+de+Pau+Claris%2C+160+Barcelona,"C/ de Pau Claris, 160",08037,Eixample
718,Zero Patatero,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Zero+Patatero+C%2F+d%27Enric+Granados%2C+60+Barcelona,"C/ d'Enric Granados, 60",08008,Eixample
719,Jok Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Jok+Barcelona+C%2F+de+Val%C3%A8ncia%2C+300+Barcelona,"C/ de València, 300",08009,Eixample
720,Tamae BAR,Japanese,,,https://www.google.com/maps/search/?api=1&query=Tamae+BAR+C%2F+del+Rossell%C3%B3%2C+300+Barcelona,"C/ del Rosselló, 300",08025,Eixample
721,Batea Barcelona,Seafood,,,https://www.google.com/maps/search/?api=1&query=Batea+Barcelona+C%2F+de+Proven%C3%A7a%2C+220+Barcelona,"C/ de Provença, 220",08036,Eixample
722,Finca Nebot,Catalan,,,https://www.google.com/maps/search/?api=1&query=Finca+Nebot+C%2F+de+Pujades%2C+200+Barcelona,"C/ de Pujades, 200",08005,Poblenou
723,Bornès,Catalan,,,https://www.google.com/maps/search/?api=1&query=Born%C3%A8s+C%2F+de+la+Princesa%2C+20+Barcelona,"C/ de la Princesa, 20",08003,El Born
724,Bottega Bernacca,Italian,,,https://www.google.com/maps/search/?api=1&query=Bottega+Bernacca+C%2F+de+Bonavista%2C+20+Barcelona,"C/ de Bonavista, 20",08012,Gràcia
725,El Glop Gaudí,Spanish,https://elglop.com/,,https://www.google.com/maps/search/?api=1&query=El+Glop+Gaud%C3%AD+C%2F+de+Sardenya%2C+200+Barcelona,"C/ de Sardenya, 200",08013,Sagrada Família
726,Superauto,Fusion,,,https://www.google.com/maps/search/?api=1&query=Superauto+C%2F+de+Villadomat%2C+100+Barcelona,"C/ de Villadomat, 100",08015,Eixample
727,Kome Deli,Japanese,,,https://www.google.com/maps/search/?api=1&query=Kome+Deli+C%2F+d%27Aribau%2C+80+Barcelona,"C/ d'Aribau, 80",08036,Eixample
728,Ultrapaninos Marin,Italian,,,https://www.google.com/maps/search/?api=1&query=Ultrapaninos+Marin+C%2F+de+Proven%C3%A7a%2C+310+Barcelona,"C/ de Provença, 310",08037,Eixample
729,Fukamurabcn,Japanese,,,https://www.google.com/maps/search/?api=1&query=Fukamurabcn+C%2F+de+Mallorca%2C+290+Barcelona,"C/ de Mallorca, 290",08037,Eixample
730,L'Italiano Perso,Italian,,,https://www.google.com/maps/search/?api=1&query=L%27Italiano+Perso+C%2F+de+Saragossa%2C+30+Barcelona,"C/ de Saragossa, 30",08006,Gràcia
731,Thai Noodles Gràcia,Asian,,,https://www.google.com/maps/search/?api=1&query=Thai+Noodles+Gr%C3%A0cia+C%2F+de+Torrent+de+l%27Olla%2C+150+Barcelona,"C/ de Torrent de l'Olla, 150",08012,Gràcia
732,Restaurant Emocionar,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Restaurant+Emocionar+C%2F+de+la+Mare+de+D%C3%A9u+dels+Desemparats%2C+10+Barcelona,"C/ de la Mare de Déu dels Desemparats, 10",08012,Gràcia
733,Tres Torres Restaurant,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tres+Torres+Restaurant+C%2F+de+Calatrava%2C+22+Barcelona,"C/ de Calatrava, 22",08017,Sarrià-Sant Gervasi
734,Masa Vins,Fusion,,,https://www.google.com/maps/search/?api=1&query=Masa+Vins+C%2F+de+Mallorca%2C+550+Barcelona,"C/ de Mallorca, 550",08026,Clot
735,Juno Café By Cal Blay,Café,,,https://www.google.com/maps/search/?api=1&query=Juno+Caf%C3%A9+By+Cal+Blay+C%2F+de+Rogent%2C+30+Barcelona,"C/ de Rogent, 30",08026,Clot
736,La Isla Brunch Club,Café,,,https://www.google.com/maps/search/?api=1&query=La+Isla+Brunch+Club+C%2F+del+Clot%2C+200+Barcelona,"C/ del Clot, 200",08018,Clot
737,L'Empanat,Spanish,,,https://www.google.com/maps/search/?api=1&query=L%27Empanat+C%2F+de+Neop%C3%A0tria%2C+60+Barcelona,"C/ de Neopàtria, 60",08030,Sant Andreu
738,L'Arrossat de l'Empanat,Seafood,,,https://www.google.com/maps/search/?api=1&query=L%27Arrossat+de+l%27Empanat+C%2F+de+Neop%C3%A0tria%2C+65+Barcelona,"C/ de Neopàtria, 65",08030,Sant Andreu
739,Il Duomo & La Mole,Italian,,,https://www.google.com/maps/search/?api=1&query=Il+Duomo+%26+La+Mole+C%2F+Gran+de+Sant+Andreu%2C+70+Barcelona,"C/ Gran de Sant Andreu, 70",08030,Sant Andreu
740,El Lagar Sant Andreu,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Lagar+Sant+Andreu+C%2F+Gran+de+Sant+Andreu%2C+50+Barcelona,"C/ Gran de Sant Andreu, 50",08030,Sant Andreu
741,Taco'n Madre,Mexican,,,https://www.google.com/maps/search/?api=1&query=Taco%27n+Madre+C%2F+de+Joan+Torras%2C+90+Barcelona,"C/ de Joan Torras, 90",08030,Sant Andreu
742,Txapeldun Fabra i Puig,Basque,,,https://www.google.com/maps/search/?api=1&query=Txapeldun+Fabra+i+Puig+Pg.+de+Fabra+i+Puig%2C+260+Barcelona,"Pg. de Fabra i Puig, 260",08042,Nou Barris
743,La Columna Nou Barris,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Columna+Nou+Barris+Pg.+de+Fabra+i+Puig%2C+205+Barcelona,"Pg. de Fabra i Puig, 205",08042,Nou Barris
744,Restaurante Casa Castro,Spanish,,,https://www.google.com/maps/search/?api=1&query=Restaurante+Casa+Castro+C%2F+del+Tur%C3%B3+de+la+Peira%2C+20+Barcelona,"C/ del Turó de la Peira, 20",08042,Nou Barris
745,L'antic Mediterrani,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=L%27antic+Mediterrani+C%2F+de+Viladrosa%2C+40+Barcelona,"C/ de Viladrosa, 40",08042,Nou Barris
746,L'Arrosseria Xàtiva Horta,Spanish,https://grupxativa.com/,,https://www.google.com/maps/search/?api=1&query=L%27Arrosseria+X%C3%A0tiva+Horta+C%2F+de+Campoamor%2C+50+Barcelona,"C/ de Campoamor, 50",08024,Horta-Guinardó
747,Sospechoso Bar Horta,Spanish,,,https://www.google.com/maps/search/?api=1&query=Sospechoso+Bar+Horta+C%2F+del+Dante%2C+25+Barcelona,"C/ del Dante, 25",08032,Horta-Guinardó
748,Restaurante Brasas Vega's,Spanish,,,https://www.google.com/maps/search/?api=1&query=Restaurante+Brasas+Vega%27s+C%2F+de+Jorge+Manrique%2C+15+Barcelona,"C/ de Jorge Manrique, 15",08035,Horta-Guinardó
749,Marisquería A Estrela Galega,Seafood,,,https://www.google.com/maps/search/?api=1&query=Marisquer%C3%ADa+A+Estrela+Galega+C%2F+del+Tajo%2C+30+Barcelona,"C/ del Tajo, 30",08032,Horta-Guinardó
750,Restaurante SICHUAN,Chinese,,,https://www.google.com/maps/search/?api=1&query=Restaurante+SICHUAN+C%2F+del+Dante%2C+50+Barcelona,"C/ del Dante, 50",08032,Horta-Guinardó
751,L'art de la Pinsa,Italian,,,https://www.google.com/maps/search/?api=1&query=L%27art+de+la+Pinsa+C%2F+d%27Horta%2C+45+Barcelona,"C/ d'Horta, 45",08032,Horta-Guinardó
752,El Velódromo,Spanish,https://barvelodromo.com/,+34 934306022,https://www.google.com/maps/search/?api=1&query=El+Vel%C3%B3dromo+C%2F+de+Muntaner%2C+213+Barcelona,"C/ de Muntaner, 213",08036,Eixample
753,Cala del Vermut,Catalan,,,https://www.google.com/maps/search/?api=1&query=Cala+del+Vermut+C%2F+de+l%27Arc+de+Sant+Ramon+del+Call%2C+5+Barcelona,"C/ de l'Arc de Sant Ramon del Call, 5",08002,Barri Gòtic
754,365 Bakery,Café,,,https://www.google.com/maps/search/?api=1&query=365+Bakery+C%2F+de+Balmes%2C+130+Barcelona,"C/ de Balmes, 130",08008,Eixample
755,Tast Gastro Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Tast+Gastro+Bar+C%2F+del+Poeta+Cabanyes%2C+30+Barcelona,"C/ del Poeta Cabanyes, 30",08004,Poble Sec
756,El Rincón del Cava,Spanish,,,https://www.google.com/maps/search/?api=1&query=El+Rinc%C3%B3n+del+Cava+C%2F+de+Margarit%2C+15+Barcelona,"C/ de Margarit, 15",08004,Poble Sec
757,Café Labath,Café,,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9+Labath+C%2F+de+Pujades%2C+150+Barcelona,"C/ de Pujades, 150",08005,Poblenou
758,New Lio,Café,,,https://www.google.com/maps/search/?api=1&query=New+Lio+C%2F+de+Mari%C3%A0+Aguil%C3%B3%2C+80+Barcelona,"C/ de Marià Aguiló, 80",08005,Poblenou
759,Moku Healthy,Vegetarian/Vegan,,,https://www.google.com/maps/search/?api=1&query=Moku+Healthy+C%2F+de+Pujades%2C+130+Barcelona,"C/ de Pujades, 130",08005,Poblenou
760,Sip Coffee Raval,Café,,,https://www.google.com/maps/search/?api=1&query=Sip+Coffee+Raval+C%2F+d%27Elisabets%2C+15+Barcelona,"C/ d'Elisabets, 15",08001,El Raval
761,Fresquito,Spanish,,,https://www.google.com/maps/search/?api=1&query=Fresquito+C%2F+de+la+Cera%2C+20+Barcelona,"C/ de la Cera, 20",08001,El Raval
762,Empanada Barcelona,Argentine,,,https://www.google.com/maps/search/?api=1&query=Empanada+Barcelona+C%2F+de+la+Boqueria%2C+10+Barcelona,"C/ de la Boqueria, 10",08001,El Raval
763,La Mundana Sant Antoni,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=La+Mundana+Sant+Antoni+C%2F+del+Parlament%2C+60+Barcelona,"C/ del Parlament, 60",08015,Sant Antoni
764,Puro Barcelona,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Puro+Barcelona+C%2F+del+Parlament%2C+50+Barcelona,"C/ del Parlament, 50",08015,Sant Antoni
765,Betlem Miscellánia,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Betlem+Miscell%C3%A1nia+C%2F+de+Girona%2C+70+Barcelona,"C/ de Girona, 70",08009,Eixample
766,Bar Remedios,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Remedios+C%2F+de+Muntaner%2C+212+Barcelona,"C/ de Muntaner, 212",08036,Eixample
767,Bar Alegría,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Alegr%C3%ADa+C%2F+del+Comte+Borrell%2C+133+Barcelona,"C/ del Comte Borrell, 133",08015,Eixample
768,Bar Eixample,Italian,https://bareixample.com/,,https://www.google.com/maps/search/?api=1&query=Bar+Eixample+C%2F+del+Rossell%C3%B3%2C+190+Barcelona,"C/ del Rosselló, 190",08036,Eixample
769,Bar Malasang,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Malasang+C%2F+del+Comte+Borrell%2C+148+Barcelona,"C/ del Comte Borrell, 148",08015,Eixample
770,Bar Morryssom,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+Morryssom+C%2F+de+Casanova%2C+100+Barcelona,"C/ de Casanova, 100",08036,Eixample
771,Tri Bite,Mediterranean,,,https://www.google.com/maps/search/?api=1&query=Tri+Bite+C%2F+del+Consell+de+Cent%2C+313+Barcelona,"C/ del Consell de Cent, 313",08007,Eixample
772,Il Ritrovo Itali,Italian,,,https://www.google.com/maps/search/?api=1&query=Il+Ritrovo+Itali+C%2F+de+Roger+de+Flor%2C+134+Barcelona,"C/ de Roger de Flor, 134",08013,Eixample
773,Bar del Pi,Spanish,,,https://www.google.com/maps/search/?api=1&query=Bar+del+Pi+Pl.+de+Sant+Josep+Oriol%2C+1+Barcelona,"Pl. de Sant Josep Oriol, 1",08002,Barri Gòtic
774,Le Bistro Sensi,Fusion,https://sensibistro.com/,+34 933199854,https://www.google.com/maps/search/?api=1&query=Le+Bistro+Sensi+C%2F+dels+Lled%C3%B3%2C+8+Barcelona,"C/ dels Lledó, 8",08002,Barri Gòtic
775,Brugarol,Japanese,,,https://www.google.com/maps/search/?api=1&query=Brugarol+C%2F+de+l%27Argenteria%2C+55+Barcelona,"C/ de l'Argenteria, 55",08003,Barri Gòtic
776,Petit Tapas,Spanish,,,https://www.google.com/maps/search/?api=1&query=Petit+Tapas+C%2F+d%27Aviny%C3%B3%2C+30+Barcelona,"C/ d'Avinyó, 30",08002,Barri Gòtic
777,Bar Celta Pulpería,Seafood,,,https://www.google.com/maps/search/?api=1&query=Bar+Celta+Pulper%C3%ADa+C%2F+de+la+Merc%C3%A8%2C+16+Barcelona,"C/ de la Mercè, 16",08002,Barri Gòtic
778,Quillo Bar,Spanish,,,https://www.google.com/maps/search/?api=1&query=Quillo+Bar+C%2F+dels+Semoleres%2C+5+Barcelona,"C/ dels Semoleres, 5",08003,El Born
